2	1	1
2	2	2
2	3	3
2	4	4
2	5	5
2	6	6
2	7	7
2	7	8
2	8	9
2	9	10
2	10	11
2	11	12
2	12	13
2	13	14
2	14	15
2	15	16
2	16	17
2	17	18
2	18	19
2	19	20
2	20	21
2	21	22
2	22	23
2	23	24
2	24	25
2	25	26
2	26	27
2	27	28
2	28	29
2	29	30
2	30	31
2	31	32
2	32	33
2	33	34
2	33	35
2	34	36
2	35	37
2	36	38
2	37	39
2	38	40
2	39	41
2	40	42
2	41	43
2	42	44
2	43	45
2	44	46
2	45	47
2	46	48
2	47	49
2	48	50
2	49	51
2	50	52
2	51	53
2	52	54
2	53	55
2	54	56
2	55	57
2	56	58
2	57	59
2	58	60
2	59	61
2	60	62
2	60	63
2	61	64
2	62	65
2	63	66
2	64	67
2	65	68
2	66	69
2	67	70
2	68	71
2	69	72
2	70	73
2	71	74
2	72	75
2	73	76
2	74	77
2	75	78
2	76	79
2	77	80
2	78	81
2	79	82
2	80	83
2	81	84
2	82	85
2	83	86
2	84	87
2	85	88
2	86	89
2	87	90
2	88	91
2	89	92
2	90	93
2	90	94
2	91	95
2	92	96
2	93	97
2	94	98
2	95	99
2	96	100
1	1	1
1	2	2
1	3	3
1	4	4
1	5	5
1	6	6
1	7	7
1	8	8
1	8	9
1	9	10
1	10	11
1	11	12
1	12	13
1	13	14
1	14	15
1	15	16
1	16	17
1	17	18
1	18	19
1	19	20
1	20	21
1	21	22
1	22	23
1	23	24
1	24	25
1	25	26
1	26	27
1	27	28
1	28	29
1	29	30
1	30	31
1	31	32
1	32	33
1	33	34
1	34	35
1	35	36
1	35	37
1	36	38
1	37	39
1	38	40
1	39	41
1	40	42
1	41	43
1	42	44
1	43	45
1	44	46
1	45	47
1	46	48
1	47	49
1	48	50
1	49	51
1	50	52
1	51	53
1	52	54
1	53	55
1	54	56
1	55	57
1	56	58
1	57	59
1	58	60
1	59	61
1	60	62
1	61	63
1	62	64
1	63	65
1	64	66
1	65	67
1	65	68
1	66	69
1	67	70
1	68	71
1	69	72
1	70	73
1	71	74
1	72	75
1	73	76
1	74	77
1	75	78
1	76	79
1	77	80
1	78	81
1	79	82
1	80	83
1	81	84
1	82	85
1	83	86
1	84	87
1	85	88
1	86	89
1	87	90
1	88	91
1	89	92
1	90	93
1	91	94
1	92	95
1	93	96
1	94	97
1	95	98
1	96	99
1	96	100
0	1	1
0	2	2
0	3	3
0	4	4
0	5	5
0	6	6
0	7	7
0	7	8
0	8	9
0	9	10
0	10	11
0	11	12
0	12	13
0	13	14
0	14	15
0	15	16
0	16	17
0	17	18
0	18	19
0	19	20
0	20	21
0	21	22
0	22	23
0	23	24
0	24	25
0	25	26
0	26	27
0	27	28
0	28	29
0	29	30
0	30	31
0	31	32
0	32	33
0	33	34
0	34	35
0	35	36
0	36	37
0	37	38
0	38	39
0	39	40
0	40	41
0	41	42
0	41	43
0	42	44
0	43	45
0	44	46
0	45	47
0	46	48
0	47	49
0	48	50
0	49	51
0	50	52
0	51	53
0	52	54
0	53	55
0	54	56
0	55	57
0	56	58
0	57	59
0	58	60
0	59	61
0	60	62
0	61	63
0	62	64
0	63	65
0	64	66
0	65	67
0	66	68
0	67	69
0	68	70
0	69	71
0	70	72
0	71	73
0	71	74
0	72	75
0	73	76
0	74	77
0	75	78
0	76	79
0	77	80
0	78	81
0	79	82
0	80	83
0	81	84
0	82	85
0	83	86
0	84	87
0	85	88
0	86	89
0	87	90
0	88	91
0	89	92
0	90	93
0	91	94
0	92	95
0	93	96
0	94	97
0	95	98
0	96	99
0	97	100
